instance_id,x_m,y_m,diameter_m,size_class,material_type,source_type,crater_zone,analysis_crater_zone,dominant_crater_index,normalized_crater_radius,analysis_normalized_crater_radius,distance_to_dominant_crater_center_m,local_slope_deg,local_density_per_m2,acceptance_probability,clump_id,mesh_name,source_file,source_files,world_x_cm,world_y_cm,world_z_cm
725,157.48401429016772,187.83628585155236,0.2631174020417931,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,531,0.7837621371745744,0.7837621371745744,2.324677608590072,0.33740452565937085,0.011756443822109323,1.0,293,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
726,159.88674615659684,184.41494435472677,0.2883010288105095,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,531,0.6781228867013178,0.6781228867013178,2.011346320287843,0.33740452565937085,0.011756443822109323,1.0,293,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
727,160.9928251477467,185.80296913966728,0.4693313869854236,Medium,FreshEjecta,crater_ejecta_clump,Rim,Rim,531,0.9058913409852647,0.9058913409852647,2.6869189213397933,1.2146562923737352,0.011756443822109323,1.0,293,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
728,159.83061681101722,179.23077015885988,0.2710654291110761,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,531,2.2284706325838286,2.2284706325838286,6.609755096927175,0.29208676434846537,0.011756443822109323,1.0,293,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
729,155.81430396353474,181.43335286652876,0.2661853378396249,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,531,1.6557137285405987,1.6557137285405987,4.910929538965708,0.38894165620962673,0.011756443822109323,1.0,293,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
730,113.74741800536049,188.60040120786033,0.2621436893953858,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,532,1.8593125780607191,1.8593125780607191,2.9826319504955925,0.1900178497576514,0.011760216223404832,1.0,294,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
731,119.58632396572281,189.90976284204817,0.27136901153410115,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,532,3.2432052782327143,3.2432052782327143,5.202615094962771,0.10950224483901771,0.011760216223404832,1.0,294,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
732,235.48595749316434,-131.05780078145438,0.260245664633054,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,533,0.7344286516335157,0.7344286516335157,1.1679278350431967,0.1809593551872683,0.011766748803168102,1.0,295,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
733,234.47741097972238,-131.11908528045393,0.3297871962949436,Medium,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,533,0.3505075443031049,0.3505075443031049,0.5573958974417974,0.1809593551872683,0.011766748803168102,1.0,295,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
734,95.2007178012404,-136.82981991548098,0.263758477495009,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,536,3.789593314751757,3.789593314751757,6.272647941735166,0.11318710820012602,0.01181559221141228,1.0,296,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
735,93.46727523536163,-137.02225755634834,0.2707124694820588,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,536,2.777349051394332,2.777349051394332,4.597151030136326,0.12411356601684724,0.01181559221141228,1.0,296,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
736,-31.848850681249882,66.13000807961426,0.33230642677815003,Medium,FreshEjecta,crater_ejecta_single,Rim,Rim,537,0.9412164658922343,0.9412164658922343,1.8056016678757125,0.787137725324607,0.007878437628478719,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
737,-25.324228413778414,72.5261978519168,0.2700749094939209,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,537,4.318269592909911,4.318269592909911,8.284039922637577,0.13118962088743452,0.011817656442718079,1.0,297,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
738,-18.854682027017606,71.43606459087307,0.26858994826811666,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,537,7.1950657100169995,7.1950657100169995,13.802800011755771,0.13118962088743452,0.011817656442718079,1.0,297,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
739,186.45013601756497,62.42883582126039,0.3583152537100021,Medium,FreshEjecta,crater_ejecta_single,Rim,Rim,538,0.9529699487395386,0.9529699487395386,2.213831877089004,0.9542311029914873,0.007901237715468856,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
740,177.2645730803392,56.48474704772006,0.2644463267393492,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,538,4.008524409989474,4.008524409989474,9.312150011300675,0.15903851716524786,0.011851856573203284,1.0,298,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
741,183.48806572403006,56.1317799419699,0.2669470282866926,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,538,2.0519330746871143,2.0519330746871143,4.766818572195252,0.2506378666190154,0.011851856573203284,1.0,298,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
742,189.89576131472003,60.459768839162024,0.2641463821357049,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,538,1.787311270143912,1.787311270143912,4.152079159850285,0.2860938881365464,0.011851856573203284,1.0,298,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
743,-90.49596074034619,-50.790900398092816,0.2641799388731222,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,539,1.7197856890728307,1.7197856890728307,3.2237390402858517,0.2389061183149947,0.011869031089145667,1.0,299,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
744,-93.18782206784928,-52.28843142579126,0.27290953593396433,Small,FreshEjecta,crater_ejecta_clump,Rim,Rim,539,0.8893558094693103,0.8893558094693103,1.6670978610346054,0.7703875694132518,0.011869031089145667,1.0,299,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
745,67.77358592908233,-93.31238205197631,0.26820651264225304,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,541,6.23009757879634,6.23009757879634,9.563355046135545,0.10528427027648765,0.011911067446953034,1.0,300,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
746,72.89335994408503,-95.56757236148559,0.2632931817108303,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,541,5.26878889190908,5.26878889190908,8.087722254616189,0.10528427027648765,0.011911067446953034,1.0,300,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
747,-26.797184063639165,-59.13873535649983,0.272571631317258,Small,FreshEjecta,crater_ejecta_single,ProximalEjecta,ProximalEjecta,546,2.695298874993253,2.695298874993253,10.253282010404966,0.29868250649016187,0.00798303173420158,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
748,-20.970328895650564,-61.0825655759764,0.37602595616284207,Medium,FreshEjecta,crater_ejecta_single,Rim,Rim,546,1.1110610929611966,1.1110610929611966,4.226626895671608,1.5686345581417172,0.00798303173420158,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
749,-13.998648814802374,-63.35246118256658,0.26588596763035593,Small,FreshEjecta,crater_ejecta_single,Rim,Rim,546,0.9342480300120338,0.9342480300120338,3.554006054116221,1.5686345581417172,0.00798303173420158,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
750,-25.978384179078887,-56.615872807785706,0.26851674590115615,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,546,2.8715557550800974,2.8715557550800974,10.923787057014708,0.27348662511541605,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
751,-21.55877348931251,-68.12019722337439,0.28795989428969976,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,546,1.5965090379504723,1.5965090379504723,6.0733366344418815,0.5173792044527656,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
752,-26.772339836174673,-66.82258952086899,0.2627975960520613,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,546,2.5723074455549924,2.5723074455549924,9.7854059530989,0.3176267250586543,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
753,-27.523234089709202,-63.100442450761925,0.2607202388103117,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,546,2.625383577460128,2.625383577460128,9.987314748258461,0.30930839052563586,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
754,-25.56684918677452,-61.04250090456235,0.2696144613212841,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,546,2.2098063862776525,2.2098063862776525,8.406402821266111,0.38074406438463315,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
755,-30.33105788007082,-59.51735630233052,0.267529816047592,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,546,3.524776888980163,3.524776888980163,13.408728732008225,0.26143909302361956,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
756,-25.053816222616494,-62.28459775676197,0.2722344248256779,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,546,2.001766917915784,2.001766917915784,7.614992503768651,0.4224821243040145,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
757,-28.66112449855145,-58.42271035610284,0.2673509250119564,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,546,3.218809234142212,3.218809234142212,12.244786328357865,0.26143909302361956,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
758,-24.2484266598379,-62.18107910059661,0.2683647471788567,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,546,1.7986878187449493,1.7986878187449493,6.842452102577417,0.4676343495443906,0.01197454760130237,1.0,301,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
759,-218.80360921930952,5.142676260168862,0.26967110323025606,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,549,2.4618308010003886,2.4618308010003886,3.987962088816446,0.1429985805954774,0.011988362797881147,1.0,302,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
760,-216.42504011097807,4.149803735925344,0.2705079435979172,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,549,3.8843294194273232,3.8843294194273232,6.292292085571366,0.11137700098149067,0.011988362797881147,1.0,302,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
761,-191.6830450603498,50.970888767107574,0.2602885832987292,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,551,6.556598436599382,6.556598436599382,9.841489729316367,0.10325094444783614,0.012003728245457167,1.0,303,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
762,-193.6247399861713,49.82081921944955,0.2703706773229013,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,551,5.145063132028876,5.145063132028876,7.7227675997203,0.10325094444783614,0.012003728245457167,1.0,303,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
763,-82.50251704433343,-46.18674855731375,0.3255014708999887,Medium,FreshEjecta,crater_ejecta_single,Rim,Rim,554,0.8762699272843651,0.8762699272843651,1.7828890382674405,0.8402054029325261,0.008014061286344121,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
764,-84.1796189901588,-46.10039126918559,0.26320722628528825,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,554,0.6904628359974323,0.6904628359974323,1.4048395172545791,0.23339038970347947,0.012021091929516182,1.0,304,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
765,-85.56430004065562,-51.197754053495025,0.2689717943776542,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,554,2.04572594039293,2.04572594039293,4.162304605989629,0.2213739167550631,0.012021091929516182,1.0,304,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
766,-75.32190020691245,217.94581284655092,0.3195724245011778,Medium,FreshEjecta,crater_ejecta_single,Rim,Rim,556,1.07994794302972,1.07994794302972,3.563139110220804,1.363362598410654,0.00802792429077515,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
767,-76.15055223807035,217.74485289734284,0.2777004842968714,Small,FreshEjecta,crater_ejecta_single,Rim,Rim,556,0.9726772809336139,0.9726772809336139,3.209214373421339,1.363362598410654,0.00802792429077515,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
768,-82.25658044940752,227.40705486816032,0.2633112806959425,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,556,2.491751386267895,2.491751386267895,8.221189618131154,0.2874082033666618,0.012041886436162724,1.0,305,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
769,-78.48126394545417,220.9692462074982,0.33644837906332653,Medium,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,556,0.24796759693325868,0.24796759693325868,0.8181348447422767,0.3787118328918484,0.012041886436162724,1.0,305,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
770,-83.54195343394235,223.92863200777538,0.2645139491723692,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,556,2.0236062869399456,2.0236062869399456,6.676609508099211,0.36320814287249176,0.012041886436162724,1.0,305,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
771,-81.30885731307256,222.13821571340964,0.31400490549711607,Medium,FreshEjecta,crater_ejecta_clump,Rim,Rim,556,1.1695833146940933,1.1695833146940933,3.858878641461997,1.363362598410654,0.012041886436162724,1.0,305,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
772,-84.42530848998692,223.25333460322602,0.266054667533867,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,556,2.1701268790463693,2.1701268790463693,7.160033969025045,0.3375507165309194,0.012041886436162724,1.0,305,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
773,-78.63536310847101,225.43888651948018,0.2696392040510955,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,556,1.521799378333719,1.521799378333719,5.020966906644082,0.4667900200018768,0.012041886436162724,1.0,305,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
774,-78.82557634585956,222.60278900677883,0.29855671969913894,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,556,0.7104730360608655,0.7104730360608655,2.3441076747123497,0.3787118328918484,0.012041886436162724,1.0,305,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
775,120.92042420727319,-239.81777381052933,0.2616821137380911,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,561,4.1244483692033,4.1244483692033,7.21978547379747,0.12079757400628915,0.01210609122444515,1.0,306,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
776,113.79587920447311,-232.46166714577794,0.2696805508401094,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,561,4.376039988325637,4.376039988325637,7.660192857881054,0.12079757400628915,0.01210609122444515,1.0,306,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
777,136.66687520429073,114.19878828415936,0.27622175105089464,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,563,1.3225664417304182,1.3225664417304182,2.2989583037804184,0.27247148562196244,0.01213447157699209,1.0,307,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
778,134.16981177240754,117.40164281815824,0.2717598616273066,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,563,2.2385300724213963,2.2385300724213963,3.891137061909764,0.17235428474326775,0.01213447157699209,1.0,307,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
779,195.15994499880924,-168.83590495547938,0.2666108328086769,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,564,1.325744383196192,1.325744383196192,2.211552665730492,0.26109441986323745,0.012137636914840016,1.0,308,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
780,194.4038959618984,-171.153559337096,0.3814553002657246,Medium,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,564,0.2889165553912247,0.2889165553912247,0.48195880468955965,0.19204902273516328,0.012137636914840016,1.0,308,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
781,29.77004617090958,-194.60790817383548,0.2612055863731277,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,567,2.6617329594587615,2.6617329594587615,4.0287500700616174,0.121516217866388,0.012150575969929734,1.0,309,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
782,32.38820841629925,-194.89671936364107,0.2664688140943128,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,567,2.753832503233812,2.753832503233812,4.168150246220471,0.11604731111165235,0.012150575969929734,1.0,309,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
783,-210.38794287080262,-96.3205207978163,0.4227359923852857,Medium,FreshEjecta,crater_ejecta_single,Rim,Rim,571,0.9370485526148595,0.9370485526148595,2.0703651692745333,0.9170643642697223,0.008123314194351135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
784,-199.65954786105894,-97.09497832513087,0.269905330567633,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,571,4.015025335200082,4.015025335200082,8.871011629607201,0.15284406071162038,0.012184971291526703,1.0,310,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
785,-206.2627217728075,-97.31296636597236,0.2736168428650459,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,571,1.2225219742497684,1.2225219742497684,2.7011054092089823,0.3646676739435952,0.012184971291526703,1.0,310,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
786,-205.42468599414866,-97.62251914115829,0.2690225151887775,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,571,1.6138380345959353,1.6138380345959353,3.5657000337432585,0.2998638164191274,0.012184971291526703,1.0,310,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
787,-227.0634670471596,70.97592811844999,0.2641249048415307,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,572,3.812181040690855,3.812181040690855,6.480342054814519,0.1175973130284132,0.012185660696181223,1.0,311,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
788,-224.26348694036938,73.65337009082779,0.272482613387027,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,572,5.618230446881181,5.618230446881181,9.550452785412707,0.1175973130284132,0.012185660696181223,1.0,311,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
789,-17.87282425853899,57.33336513127872,0.2627082839486993,Small,FreshEjecta,crater_ejecta_single,ProximalEjecta,ProximalEjecta,573,1.758550335746961,1.758550335746961,4.025408370639658,0.2890977902787095,0.008131952644065165,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
790,-22.678599527285257,63.52368264034874,0.2666740166264594,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,573,1.7870086246995567,1.7870086246995567,4.090550796327008,0.2850133043380993,0.012197928966097747,1.0,312,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
791,-17.756933778776535,63.077765120328884,0.2613346862931055,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,573,2.055612327110985,2.055612327110985,4.705397906525023,0.2491945732177665,0.012197928966097747,1.0,312,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
792,-21.282331381562,61.65472173719316,0.2619776897932775,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,573,0.8342904490841173,0.8342904490841173,1.9097319474005445,0.2640230854398607,0.012197928966097747,1.0,312,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
793,-147.77483904865358,-30.90004955518311,0.2605017759176861,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,577,4.2987593031632025,4.2987593031632025,7.302575121326937,0.11773024521240773,0.012243885628330183,1.0,313,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
794,-143.987435725551,-30.160385369763112,0.2675952033809197,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,577,4.943598604254399,4.943598604254399,8.398004547658706,0.11773024521240773,0.012243885628330183,1.0,313,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
795,13.991634528511042,-159.76085964074454,0.26435115625497907,Small,FreshEjecta,crater_ejecta_single,ProximalEjecta,ProximalEjecta,579,1.4323131495262438,1.4323131495262438,2.7791459564730823,0.28908122789984286,0.008177426290507037,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
796,14.040860681095385,-163.21109287274925,0.2730485953858008,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,579,1.2579555244911096,1.2579555244911096,2.4408363565389277,0.3154141466402461,0.012266139435760555,1.0,314,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
797,11.55695821608475,-162.77797118422603,0.28352689188672775,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,579,0.5833271617450478,0.5833271617450478,1.13184140172202,0.22427223741783286,0.012266139435760555,1.0,314,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
798,12.376799264196084,-216.35485370541292,0.26763980621777395,Small,MixedBreccia,crater_ejecta_single,DistalEjecta,DistalEjecta,580,5.9645151180054246,5.9645151180054246,19.761694647685943,0.22986298370684394,0.008185722448514395,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
799,4.443889687764417,-231.55760859012784,0.32105722714919943,Medium,FreshEjecta,crater_ejecta_single,Rim,Rim,580,0.8873113993789425,0.8873113993789425,2.939849524231126,1.3791779022410637,0.008185722448514395,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
800,7.726554207112778,-242.56127306943822,0.26212285830073756,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,580,2.6174911211917773,2.6174911211917773,8.67229929954785,0.2730260196760331,0.012278583672771593,1.0,315,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
801,12.456565849316323,-244.9318105678852,0.26981260593934053,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,580,3.9536542829191204,3.9536542829191204,13.099289235717603,0.22986298370684394,0.012278583672771593,1.0,315,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
802,9.025597237261618,-243.80434567793972,0.2717274178674253,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,580,3.1187724143016107,3.1187724143016107,10.333149787985604,0.22986298370684394,0.012278583672771593,1.0,315,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
803,15.017110961035396,-240.08165097135748,0.2642493998601074,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,580,3.5837522651251286,3.5837522651251286,11.873725953441568,0.22986298370684394,0.012278583672771593,1.0,315,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
804,8.134707238998885,-238.87083941164894,0.2973589483450639,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,580,1.7091518742557612,1.7091518742557612,5.662780088125136,0.42997915221006955,0.012278583672771593,1.0,315,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
805,10.989759313396736,-239.79555430006346,0.2704794925574829,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,580,2.519714610022098,2.519714610022098,8.348345127377456,0.2867054426232226,0.012278583672771593,1.0,315,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
806,9.237648749201966,-242.37083313751288,0.26749511993347574,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,580,2.7677106210135065,2.7677106210135065,9.170008137043068,0.2532703134329454,0.012278583672771593,1.0,315,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
807,-241.3228649561456,33.99875923700595,0.2638003211934183,Small,MixedBreccia,crater_ejecta_single,DistalEjecta,DistalEjecta,583,6.379896991465328,6.379896991465328,13.095543373094449,0.1424306093662634,0.008189383051997044,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
808,-234.21396025116687,44.29393802321615,0.26254655169231733,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,583,0.6537577539569429,0.6537577539569429,1.3419202588839292,0.2373843489437723,0.012284074577995565,1.0,316,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
809,-236.34407110938054,50.39140690619413,0.2630061262439911,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,583,2.514030655757818,2.514030655757818,5.160365055706636,0.17815765391142105,0.012284074577995565,1.0,316,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
810,-6.699513256961287,-133.97638676056903,0.2614246250445948,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,585,1.8038175867774668,1.8038175867774668,2.745188915603795,0.18867123110684403,0.012329774232948157,1.0,317,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
811,-9.932168654752383,-133.78735862859008,0.26811491670765103,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,585,1.7383290181100837,1.7383290181100837,2.6455233540069414,0.1949513941496188,0.012329774232948157,1.0,317,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
812,-33.56157546426068,-183.35989965175054,0.26820941709366036,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,594,1.3897240065666119,1.3897240065666119,2.3413701240419886,0.2576926309212412,0.012428611551091033,1.0,318,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
813,-32.0533070903878,-179.22802048542593,0.28158598507006183,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,594,1.2211040922851089,1.2211040922851089,2.0572837675051887,0.2803608374889002,0.012428611551091033,1.0,318,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
814,2.1480623300787807,-98.28662314774569,0.26203113343922074,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,595,0.5526865198602966,0.5526865198602966,1.0129105536684122,0.21290638389192112,0.012430756851485527,1.0,319,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
815,9.446590010520978,-98.45691155256009,0.2714571031003351,Small,MixedBreccia,crater_ejecta_clump,DistalEjecta,DistalEjecta,595,3.547570776303699,3.547570776303699,6.501645598506656,0.12774383033515269,0.012430756851485527,1.0,319,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
816,-122.66822716993792,93.95690834712576,0.2608015476612978,Small,FreshEjecta,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,596,2.4374981625156424,2.4374981625156424,3.771155016237706,0.14017160630744058,0.012435451914202159,1.0,320,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
