instance_id,x_m,y_m,diameter_m,size_class,material_type,source_type,crater_zone,analysis_crater_zone,dominant_crater_index,normalized_crater_radius,analysis_normalized_crater_radius,distance_to_dominant_crater_center_m,local_slope_deg,local_density_per_m2,acceptance_probability,clump_id,mesh_name,source_file,source_files,world_x_cm,world_y_cm,world_z_cm
293,-129.76155878472233,70.11929829384206,0.26464761398930914,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.2010210032455628,1.2010210032455628,11.502882609933055,0.788569886531036,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
294,-138.01615007980297,89.48818718353732,0.26619555705879133,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,215,1.0997468439994835,1.0997468439994835,10.53292058422389,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
295,-134.28680377329644,86.69946040217039,0.27797257422264315,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,215,0.8552784354524814,0.8552784354524814,8.191503242017463,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
296,-145.3763896515984,75.88367097006322,0.32270493793762817,Medium,MixedBreccia,crater_ejecta_single,Rim,Rim,215,0.9256456092389014,0.9256456092389014,8.865450939410444,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
297,-128.88175968382134,72.3639789647328,0.26652790343301414,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,215,1.100736585007588,1.100736585007588,10.542399914393558,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
298,-147.2270548606749,81.43597593504775,0.26639261494961985,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,215,1.090061049642378,1.090061049642378,10.440154050439178,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
299,-144.97248572283885,74.71278087379812,0.2779113362647461,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,215,0.9380480447252125,0.9380480447252125,8.984236338742162,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
300,-143.38113501274188,95.68273627050095,0.26377898085321855,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.8623761869642088,1.8623761869642088,17.83706912393096,0.56653759554735,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
301,-135.26897627347685,90.52509123145914,0.27286221997784016,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.2183112006574188,1.2183112006574188,11.668480972154594,0.7817820052531299,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
302,-143.22769563336962,84.89653548681714,0.3103415530096323,Medium,MixedBreccia,crater_ejecta_single,Rim,Rim,215,0.8899268686728236,0.8899268686728236,8.523351610093185,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
303,-124.33452409588075,87.6710106571075,0.26211129146960577,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.6093114265067219,1.6093114265067219,15.413319477266276,0.6429556980930381,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
304,-134.4363104541518,72.82968568404078,0.26231207055489775,Small,RegolithCovered,crater_ejecta_single,CraterFloor,CraterFloor,215,0.7004556406191966,0.7004556406191966,6.708674524204525,0.5449684521938548,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
305,-148.44982558545905,72.50900938097622,0.26512695130874675,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.3672143912902242,1.3672143912902242,13.094614168381018,0.7256910263551566,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
306,-145.6140023502697,87.22574133329938,0.2636319724532781,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.2380856844152106,1.2380856844152106,11.857872801875494,0.774090424389911,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
307,-126.93965881424629,73.1726787286503,0.26459597510290855,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.2206027059608389,1.2206027059608389,11.690428062533577,0.7808867893934573,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
308,-130.43209245937936,83.7569877230183,0.2959180808576263,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,215,0.8533081327241336,0.8533081327241336,8.172632497102116,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
309,-137.37935923595143,66.84208152528052,0.26917079056142984,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.2695312489341288,1.2695312489341288,12.159045417747096,0.762014749564847,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
310,-131.87416787881776,60.757642207797055,0.27204825042129877,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.9803398653584303,1.9803398653584303,18.966876463800762,0.5340885256928398,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
311,-153.499372758116,68.29197551797382,0.2646889664905426,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,2.046927904955851,2.046927904955851,19.604629176405144,0.5165993300792506,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
312,-148.12065944347594,81.68202722650936,0.2615517273117843,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.1867867777725791,1.1867867777725791,11.366553083457992,0.7942022466101285,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
313,-133.22116201619914,87.7481773325507,0.2640390926291151,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,215,0.9983885724707984,0.9983885724707984,9.562152965847948,1.9618864278978771,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
314,-148.0809684226855,75.27828837728303,0.26589228205764226,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,215,1.2129017925820453,1.2129017925820453,11.616671898115005,0.7838993563125322,0.03220184051262386,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
315,-139.91376826210893,70.3766101827306,0.2727619093925565,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,215,0.9476159170759215,0.9476159170759215,9.07587346430417,1.9618864278978771,0.04830276076893579,1.0,37,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
316,-140.8423964137495,71.04160932310283,0.2647793421922787,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,215,0.9190580690223464,0.9190580690223464,8.802358202818427,1.9618864278978771,0.04830276076893579,1.0,37,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
317,-142.42953002996046,69.01470628304872,0.27122151225130264,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.1827277870980837,1.1827277870980837,11.327677748957308,0.7958157130739857,0.04830276076893579,1.0,37,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
318,-126.92544580640744,82.4763928961147,0.27194579659199813,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,215,1.1203179848440998,1.1203179848440998,10.729942466146497,1.9618864278978771,0.04830276076893579,1.0,38,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
319,-124.7293126148152,78.83930340046572,0.26996742742745894,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.2891981215975663,1.2891981215975663,12.347406592897805,0.7545582476443047,0.04830276076893579,1.0,38,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
320,-127.5554604283066,78.70238568525755,0.2621226825753784,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,215,0.994490128831752,0.994490128831752,9.524815284475002,1.9618864278978771,0.04830276076893579,1.0,38,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
321,-124.30520522220114,80.7754580235661,0.26003426285255715,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.3462366946456277,1.3462366946456277,12.893698463095674,0.7333427481834612,0.04830276076893579,1.0,38,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
322,-130.3039950943966,94.51055088466765,0.2604935756319812,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.7673327699771697,1.7673327699771697,16.926782571493966,0.5941103944647749,0.04830276076893579,1.0,39,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
323,-131.4768800732343,93.05778035275155,0.2653844253202211,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.580164966638585,1.580164966638585,15.134166735180758,0.652394247347797,0.04830276076893579,1.0,39,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
324,-132.97295924943617,93.89195575936682,0.266436739627341,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.6130729341367311,1.6130729341367311,15.449345642160512,0.6417475931410819,0.04830276076893579,1.0,39,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
325,-131.6451786952326,96.99586648060195,0.26001557083369786,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.962910086633963,1.962910086633963,18.799941249476568,0.538763388974355,0.04830276076893579,1.0,39,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
326,-130.3806982613712,93.6320335681203,0.26083723961681166,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.6803190580721494,1.6803190580721494,16.09340121447091,0.6205287935247503,0.04830276076893579,1.0,39,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
327,-134.06659583855074,70.9139172188293,0.2612983035889454,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,215,0.900574941770462,0.900574941770462,8.625334451802967,1.9618864278978771,0.04830276076893579,1.0,40,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
328,-132.3507294936673,67.97238606097154,0.2631048027928425,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.2523809528772176,1.2523809528772176,11.994786972861334,0.7685772357742572,0.04830276076893579,1.0,40,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
329,-132.24523646684688,70.64583252052465,0.2973616175610398,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,215,1.007336421445325,1.007336421445325,9.647851763860007,1.9618864278978771,0.04830276076893579,1.0,40,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
330,-147.78515641579202,88.77792422004866,0.2709401940434824,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.5143193187088644,1.5143193187088644,14.503524343029605,0.6742303897080357,0.04830276076893579,1.0,41,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
331,-149.41925216718758,91.80504175141216,0.2681438064425802,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,215,1.8572161728378125,1.8572161728378125,17.787648642023374,0.5680011537288121,0.04830276076893579,1.0,41,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
332,0.5895723531879771,230.87242771111002,0.2648366808056032,Small,MixedBreccia,crater_ejecta_single,DistalEjecta,DistalEjecta,218,3.81781347678708,3.81781347678708,16.22168657990723,0.14528908447441138,0.03262109022516376,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
333,18.93170158737273,224.0737933955885,0.26582432579049714,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,218,0.9756063895461902,0.9756063895461902,4.145299704345874,0.8717345068464684,0.03262109022516376,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
334,17.150871111981406,224.42188874924958,0.2656511518401724,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,218,0.6072351694436807,0.6072351694436807,2.580109965796949,0.242148474124019,0.04893163533774564,1.0,42,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
335,3.7413658732825557,204.01060766050156,0.27214823168062396,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,228,1.1556492317073757,1.1556492317073757,5.297180522894464,0.3881928891089016,0.033668618805682726,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
336,0.9174596304136857,203.45557854472665,0.2718462381386521,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,228,1.6586103027359784,1.6586103027359784,7.602616736693186,0.301877654413382,0.033668618805682726,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
337,11.300662374933136,201.46186587309367,0.2702956586354556,Small,RegolithCovered,crater_ejecta_clump,CraterFloor,CraterFloor,228,0.6989792977099358,0.6989792977099358,3.203930241242154,0.2622565805387158,0.05050292820852409,1.0,43,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
338,10.402068103669846,197.44561325535548,0.2607706924152611,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,228,0.927682182065485,0.927682182065485,4.252241814770515,0.944123689939377,0.05050292820852409,1.0,43,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
339,-151.66549617987508,-212.94839022677957,0.3585740183480729,Medium,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.8579717029210531,0.8579717029210531,8.624756133322348,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
340,-129.39683879360183,-203.60992594451898,0.26744578463623353,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.5748649518611817,1.5748649518611817,15.831321833196847,0.6907582688160752,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
341,-152.26923255158644,-207.71303195088979,0.33319661830736025,Medium,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.9753761526142692,0.9753761526142692,9.804963760361181,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
342,-152.61651158840294,-204.70518399005772,0.2613243129392661,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.1505313922196971,1.1505313922196971,11.565710906132079,0.8540217948224652,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
343,-137.67386213854587,-196.23806807598004,0.2699404271209452,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.6042356291494344,1.6042356291494344,16.126570415660886,0.6806883706213391,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
344,-156.54276884556856,-213.25525203238448,0.27267216980140635,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.3419415889173096,1.3419415889173096,13.489860924515721,0.7760769021513024,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
345,-140.66777512190535,-189.92003394480716,0.27121931143057976,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,2.1508589593561522,2.1508589593561522,21.621498632718048,0.5179055712533698,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
346,-148.3581594908418,-204.57616833987313,0.27323644077111897,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.8516218407960885,0.8516218407960885,8.560924176951795,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
347,-132.77406751173584,-240.59185734337206,0.26902558359885514,Small,MixedBreccia,crater_ejecta_single,DistalEjecta,DistalEjecta,233,3.0834661151939953,3.0834661151939953,30.99652727283263,0.3452929397349905,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
348,-154.14270417792204,-213.82872365784587,0.271104569722533,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,1.1169230815638123,1.1169230815638123,11.22786353602295,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
349,-159.47835484293248,-199.29592535331594,0.26394077898307133,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,2.0190859009530433,2.0190859009530433,20.296850640482994,0.5531777950944852,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
350,-154.03266274044861,-213.5198066130572,0.26015768374231496,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,1.099922307899955,1.099922307899955,11.056963346157284,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
351,-152.04072015914699,-212.11929311943607,0.353476080019613,Medium,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.8842068050391347,0.8842068050391347,8.888484362506258,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
352,-136.2185342436712,-206.0607368167801,0.38422262583756844,Medium,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.8725749840220232,0.8725749840220232,8.771555541523608,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
353,-138.18452897589017,-221.46746513601275,0.2627632845989614,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,1.1185383804031257,1.1185383804031257,11.244101319301901,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
354,-138.57409422991364,-203.80289166920437,0.26656977147515254,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.8834458699621281,0.8834458699621281,8.880835066556143,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
355,-145.7410968713809,-222.71790489946315,0.26273646869949635,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.1548037133465148,1.1548037133465148,11.608658392298123,0.8521994142857787,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
356,-132.13179999031436,-212.41909296225026,0.2704422236797336,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,1.1039419330348539,1.1039419330348539,11.097370607163489,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
357,-139.37346757352543,-201.2673776782832,0.26013598561307766,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,1.076337142335595,1.076337142335595,10.819873590558,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
358,-136.5863287267047,-227.01352923169966,0.27224122714511134,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.6865597341294927,1.6865597341294927,16.954133057796607,0.6532386590099724,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
359,-138.6746771883822,-203.29747311535465,0.262495458088682,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.9218867510617362,0.9218867510617362,9.26726182620962,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
360,-136.74398856057914,-223.05543868763388,0.26649125730733936,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.3250135676607717,1.3250135676607717,13.319692077850666,0.7826735027669552,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
361,-134.11563603212525,-202.7660782581985,0.2627482216940452,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.2450693129532928,1.2450693129532928,12.516052868346724,0.8145923091950372,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
362,-154.0628143525757,-211.6672176626981,0.2627548353044293,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,1.0827577643648072,1.0827577643648072,10.884416860502299,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
363,-137.1812576757316,-205.26846276648521,0.3106847211966853,Medium,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.8530736293056278,0.8530736293056278,8.5755182734812,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
364,-147.48747435181994,-200.99055032100094,0.2636851715512,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,1.1201251892409942,1.1201251892409942,11.260052706987793,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
365,-145.4687361459388,-197.09906344772725,0.2635649986865443,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.4401976917061374,1.4401976917061374,14.477579892727734,0.7388711618828191,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
366,-138.21883255300952,-219.17655929116782,0.28583218634086716,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.9181411554351608,0.9181411554351608,9.229609245427216,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
367,-151.83226662163696,-208.72807611154616,0.3415082986655585,Medium,MixedBreccia,crater_ejecta_single,Rim,Rim,233,0.9004927751268224,0.9004927751268224,9.052198993096841,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
368,-143.38391146325264,-192.3188420094766,0.2616506127444903,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.8977482907677583,1.8977482907677583,19.07710493781555,0.5877773766443615,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
369,-154.0450230569252,-211.40008399126108,0.260210349663073,Small,MixedBreccia,crater_ejecta_single,Rim,Rim,233,1.080649060371429,1.080649060371429,10.86321912444837,2.071757638409943,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
370,-132.2507374921491,-198.56868734087382,0.2729109907408616,Small,MixedBreccia,crater_ejecta_single,ProximalEjecta,ProximalEjecta,233,1.676427687322314,1.676427687322314,16.85228070934991,0.6565563780701927,0.033825396016474135,1.0,-1,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
371,-141.45355901639022,-223.64210196832514,0.2625788278932684,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.2303974254595678,1.2303974254595678,12.368563794734973,0.82059008532804,0.0507380940247112,1.0,44,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
372,-144.3263781517422,-225.21640822957016,0.26348542983572987,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.3796418349132944,1.3796418349132944,13.868842453597157,0.761584775393742,0.0507380940247112,1.0,44,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
373,-146.2228178888454,-222.59603346917206,0.26207869771512093,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.1546011590730407,1.1546011590730407,11.606622216505222,0.8522857269730637,0.0507380940247112,1.0,44,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
374,-145.54790714440838,-223.02709325720187,0.2654050382208265,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.1808433390506488,1.1808433390506488,11.870421595835627,0.8411758554571845,0.0507380940247112,1.0,44,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
375,-144.18772344279517,-226.9887591090897,0.26443111568952843,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.554469194591349,1.554469194591349,15.626293588083584,0.6978385785163896,0.0507380940247112,1.0,44,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
376,-141.86598054718382,-225.29508568002262,0.26613624579887274,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.3889437470565902,1.3889437470565902,13.962349877602374,0.7580509023728552,0.0507380940247112,1.0,44,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
377,-145.89769944753309,-229.93761026338896,0.26238344357829796,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.8642708007856617,1.8642708007856617,18.740572641857202,0.5976988370079022,0.0507380940247112,1.0,44,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
378,-141.22446399682923,-223.82832335730006,0.2641349288957409,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.2520843786973617,1.2520843786973617,12.586571780678945,0.8117401049175309,0.0507380940247112,1.0,44,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
379,-129.96215366700898,-206.04792378433197,0.2696861808149228,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.4185585136700807,1.4185585136700807,14.260052166753646,0.746908848012128,0.0507380940247112,1.0,45,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
380,-131.64029771349544,-200.3972298755932,0.2673544405104961,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.585897617633667,1.585897617633667,15.942227649162781,0.6869583068250525,0.0507380940247112,1.0,45,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
381,-131.6716646036382,-200.24212577690216,0.2652985716511778,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.5943381944531096,1.5943381944531096,16.027076504252545,0.6840652536980603,0.0507380940247112,1.0,45,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
382,-132.43591479685034,-204.11958873853797,0.27046084692964734,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.2909288387466598,1.2909288387466598,12.977055515649639,0.7961264189963958,0.0507380940247112,1.0,45,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
383,-150.25075911632575,-219.18301177206314,0.2909818743220021,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,233,1.0462924766457753,1.0462924766457753,10.517849743151778,2.071757638409943,0.0507380940247112,1.0,46,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
384,-156.6428191778709,-218.90427399647186,0.2616276638080386,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.5333460340946707,1.5333460340946707,15.413953125771574,0.7052479149404299,0.0507380940247112,1.0,46,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
385,-153.10938977541625,-218.6352984285249,0.26003045459786217,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,233,1.2223252483076075,1.2223252483076075,12.287418275408864,0.8239087523088472,0.0507380940247112,1.0,46,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
