instance_id,x_m,y_m,diameter_m,size_class,material_type,source_type,crater_zone,analysis_crater_zone,dominant_crater_index,normalized_crater_radius,analysis_normalized_crater_radius,distance_to_dominant_crater_center_m,local_slope_deg,local_density_per_m2,acceptance_probability,clump_id,mesh_name,source_file,source_files,world_x_cm,world_y_cm,world_z_cm
44,201.95267899923007,-9.82975117456909,0.3580381440327349,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.1467197129598796,1.1467197129598796,39.88166399155686,6.407501601095757,0.003,1.0,5,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
45,202.58883273376958,-10.588031108933512,0.35963300013547495,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.1581171728075972,1.1581171728075972,40.27805524468241,6.407501601095757,0.003,1.0,5,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
46,200.4875619929496,-13.545888801101468,0.3200605405108087,Medium,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.261088657166324,1.261088657166324,43.85929143823015,2.4992604905484144,0.003,1.0,5,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
47,203.4923932407994,-8.729642990273064,0.36345013742216253,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.098702031374518,1.098702031374518,38.21166126901017,6.407501601095757,0.003,1.0,5,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
48,244.23332140905035,0.1665957150588726,0.3032408548642953,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0102392468733146,1.0102392468733146,35.135021871115796,6.407501601095757,0.003,1.0,6,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
49,249.167056884923,2.812678523044239,0.31735061174774576,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0638609632122842,1.0638609632122842,36.999926825231796,6.407501601095757,0.003,1.0,6,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
50,246.24568971570085,1.523914929728504,0.3825217357132314,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0239698308925773,1.0239698308925773,35.6125566445005,6.407501601095757,0.003,1.0,6,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
51,248.10321841902072,0.5196835427152995,0.27134591840958905,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.082898588065057,1.082898588065057,37.66203470477268,6.407501601095757,0.003,1.0,6,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
52,246.3899354880762,5.36280844716743,0.29447942774068003,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.9558021657762525,0.9558021657762525,33.241759417826025,6.407501601095757,0.003,1.0,6,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
53,248.97415731246977,1.493374440410629,0.29067510904399996,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0834670613711617,1.0834670613711617,37.68180558786295,6.407501601095757,0.003,1.0,6,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
